Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,6277020,98,- 0,- 0,329,- 0,- 0,- 0,- 0,427,
BUENOS AIRES,Florentino Ameghino,Porvenir,6277030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6280010,- 0,- 0,3,930,- 0,1,- 0,32,966,
BUENOS AIRES,General Alvarado,Mar del Sur,6280020,- 0,- 0,2,- 0,- 0,- 0,- 0,142,144,
BUENOS AIRES,General Alvarado,Mechongué,6280030,256,- 0,- 0,- 0,- 0,- 0,- 0,3,259,
BUENOS AIRES,General Alvarado,Miramar,6280040,"4,89","1,66",74,1,76,2,- 0,960,"7,66",
BUENOS AIRES,General Alvarado,Centinela Del Mar,6280005,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
BUENOS AIRES,General Arenales,Arribeños,6294010,271,401,1,201,15,- 0,- 0,265,"1,15",
BUENOS AIRES,General Arenales,Ascensión,6294020,"1,2",395,- 0,- 0,250,- 0,- 0,139,"1,98",
BUENOS AIRES,General Arenales,Ferré,6294040,- 0,152,- 0,351,- 0,- 0,- 0,407,910,
BUENOS AIRES,General Arenales,General Arenales,6294050,- 0,863,1,291,- 0,- 0,- 0,410,"1,56",
BUENOS AIRES,General Arenales,La Angelita,6294060,26,- 0,- 0,- 0,2,- 0,- 0,67,95,
BUENOS AIRES,General Arenales,La Trinidad,6294070,- 0,15,- 0,1,- 0,- 0,- 0,102,118,
BUENOS AIRES,General Belgrano,General Belgrano,6301010,513,"1,92",5,2,- 0,1,- 0,886,"3,32",
BUENOS AIRES,General Belgrano,Gorchs,6301020,- 0,- 0,- 0,- 0,- 0,1,- 0,44,45,
BUENOS AIRES,General Guido,General Guido,6308010,- 0,- 0,1,302,- 0,- 0,- 0,228,531,
BUENOS AIRES,General Guido,Labarden,6308020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,72,72,
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010,728,486,8,"4,86",- 0,2,- 0,- 0,"6,08",
BUENOS AIRES,General La Madrid,General La Madrid,6322010,"2,51",- 0,74,"1,15",74,- 0,- 0,265,"4,07",
BUENOS AIRES,General La Madrid,Las Martinetas,6322030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020,272,"2,22",3,19,1,- 0,- 0,2,"2,52",
BUENOS AIRES,General Las Heras,Lozano,6329020,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
BUENOS AIRES,General Las Heras,Villars,6329060,- 0,270,1,1,- 0,- 0,- 0,- 0,272,
BUENOS AIRES,General Lavalle,General Lavalle,6336020,- 0,358,- 0,4,- 0,1,- 0,69,432,
BUENOS AIRES,General Lavalle,OTROS,Sin Datos,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
BUENOS AIRES,General Lavalle,Pavón,6336030,- 0,- 0,- 0,201,22,- 0,- 0,3,226,
BUENOS AIRES,General Lavalle,Chacras de San Clemente,6336020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
BUENOS AIRES,General Paz,Loma Verde,6343020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,214,214,
BUENOS AIRES,General Paz,Ranchos,6343030,"1,24",- 0,11,773,11,- 0,- 0,"1,45","3,48",
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,181,181,
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010,141,- 0,- 0,- 0,- 0,- 0,- 0,121,262,
BUENOS AIRES,General Pinto,General Pinto,6351020,- 0,- 0,3,- 0,- 0,1,- 0,- 0,4,
BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),6351030,"1,11",- 0,- 0,- 0,- 0,- 0,- 0,- 0,"1,11",
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040,- 0,- 0,- 0,332,- 0,2,- 0,- 0,334,
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,55,55,
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,99,99,
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,94,94,
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110,- 0,- 0,- 0,25,- 0,- 0,- 0,87,112,
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,350,350,
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060,- 0,- 0,- 0,127,- 0,- 0,- 0,97,224,
BUENOS AIRES,General Pueyrredón,Batán,6357070,"1,31",- 0,- 0,"1,51",- 0,1,- 0,607,"3,44",
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080,83,- 0,- 0,"1,66",- 0,2,- 0,479,"2,23",
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100,246,- 0,- 0,93,- 0,- 0,- 0,208,547,
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110,"15,28","119,49",533,"110,26",567,10,- 0,"1,15","247,29",
BUENOS AIRES,General Pueyrredón,OTROS,Sin Datos,- 0,- 0,- 0,151,- 0,- 0,- 0,- 0,151,
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120,468,- 0,- 0,210,1,- 0,- 0,222,901,
BUENOS AIRES,General Pueyrredón,Camet,6357090,"1,23",- 0,- 0,377,- 0,1,- 0,357,"1,96",
BUENOS AIRES,General Pueyrredón,El Marquesado,6357090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,8,
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,"1,29","10,67",21,"7,7","6,07",1,- 0,509,"26,27",
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,- 0,- 0,3,"2,5",- 0,- 0,- 0,2,"2,5",
BUENOS AIRES,General San Martín,Billinghurst,6371010,12,784,- 0,"3,34",- 0,- 0,- 0,- 0,"4,13",
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,"3,91","25,27",5,"5,71",88,4,- 0,4,"34,99",
BUENOS AIRES,General San Martín,OTROS,Sin Datos,11,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,- 0,99,- 0,- 0,- 0,- 0,- 0,- 0,99,
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,- 0,162,- 0,439,- 0,- 0,- 0,- 0,601,
BUENOS AIRES,General San Martín,Villa Ballester,6371010,"1,96","22,55",1,"7,33",32,- 0,- 0,347,"32,23",
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,- 0,548,- 0,959,- 0,- 0,- 0,- 0,"1,51",
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,- 0,734,- 0,16,- 0,- 0,- 0,- 0,750,
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,- 0,"1,34",- 0,"1,92",- 0,- 0,- 0,- 0,"3,26",
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,- 0,565,- 0,715,- 0,- 0,- 0,- 0,"1,28",
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,- 0,"3,02",- 0,"2,34",- 0,- 0,- 0,- 0,"5,35",
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,- 0,"1,36",- 0,"2,03",- 0,- 0,- 0,- 0,"3,39",
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,- 0,607,- 0,971,- 0,- 0,- 0,- 0,"1,58",
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,- 0,727,- 0,"1,13",- 0,- 0,- 0,- 0,"1,86",
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,- 0,974,- 0,"2,36",- 0,- 0,- 0,382,"3,71",
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,- 0,"1,07",- 0,"1,94",- 0,- 0,- 0,- 0,"3,01",
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,"1,61","3,64",- 0,674,16,- 0,- 0,"2,21","8,15",
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,- 0,"1,15",- 0,"2,43",- 0,- 0,- 0,- 0,"3,59",
BUENOS AIRES,General San Martín,Villa Libertad,6371010,- 0,"1,2",- 0,"2,3",- 0,- 0,- 0,- 0,"3,5",
BUENOS AIRES,General San Martín,Villa Lynch,6371010,267,"2,22",2,14,2,- 0,- 0,- 0,"2,51",
BUENOS AIRES,General San Martín,Villa Maipu,6371010,97,"1,57",- 0,"2,87",- 0,- 0,- 0,545,"5,08",
BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010,- 0,588,- 0,"1,12",- 0,- 0,- 0,- 0,"1,71",
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,- 0,203,- 0,327,- 0,- 0,- 0,- 0,530,
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,6371010,- 0,170,- 0,360,32,- 0,- 0,- 0,562,
BUENOS AIRES,General San Martín,Villa San Andrés,6371010,964,"5,81",- 0,"1,1",20,- 0,- 0,586,"8,49",
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010,- 0,276,- 0,470,- 0,- 0,- 0,- 0,746,
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,- 0,12,- 0,- 0,- 0,- 0,- 0,- 0,12,
BUENOS AIRES,General Viamonte,Baigorrita,6385010,562,- 0,- 0,- 0,- 0,- 0,- 0,61,623,
BUENOS AIRES,General Viamonte,Los Toldos,6385030,262,- 0,1,"4,45",- 0,- 0,- 0,47,"4,76",
BUENOS AIRES,General Viamonte,Zavalía,6385050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,31,31,
BUENOS AIRES,General Villegas,Banderaló,6392010,- 0,- 0,- 0,- 0,250,1,- 0,- 0,251,
BUENOS AIRES,General Villegas,Cañada Seca,6392020,- 0,- 0,- 0,- 0,200,- 0,- 0,- 0,200,
BUENOS AIRES,General Villegas,Coronel Charlone,6392030,317,- 0,- 0,60,- 0,1,- 0,- 0,378,
BUENOS AIRES,General Villegas,Emilio V. Bunge,6392040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050,315,23,- 0,"3,5",- 0,1,- 0,46,"3,89",
BUENOS AIRES,General Villegas,Piedritas,6392080,368,- 0,- 0,189,- 0,1,- 0,58,616,
BUENOS AIRES,General Villegas,Santa Regina,6392100,- 0,75,- 0,- 0,- 0,- 0,- 0,- 0,75,
BUENOS AIRES,General Villegas,Pichincha,6392070,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
BUENOS AIRES,Guaminí,Casbas,6399020,- 0,- 0,1,- 0,- 0,- 0,- 0,130,131,
BUENOS AIRES,Guaminí,Guaminí,6399040,- 0,- 0,- 0,75,- 0,- 0,- 0,349,424,
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050,196,- 0,- 0,96,- 0,- 0,- 0,184,476,
BUENOS AIRES,Guaminí,Arroyo Venado,6399010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,43,43,
BUENOS AIRES,Guaminí,Garré,6399030,- 0,- 0,- 0,288,- 0,- 0,- 0,- 0,288,
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010,113,- 0,1,- 0,- 0,- 0,- 0,810,924,
BUENOS AIRES,Hurlingham,Hurlingham,6408010,548,"15,36",57,"16,95",65,- 0,- 0,296,"33,27",
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010,122,"7,26",27,"13,19",1,- 0,- 0,72,"20,67",
BUENOS AIRES,Hurlingham,William C. Morris,6408010,- 0,17,- 0,13,- 0,- 0,- 0,351,381,
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010,419,"26,93",122,"22,29",122,3,- 0,199,"50,08",
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30,
BUENOS AIRES,Ituzaingó,OTROS,Sin Datos,2,- 0,- 0,2,- 0,- 0,- 0,- 0,4,
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010,21,"8,87",9,"3,25",- 0,- 0,- 0,338,"12,49",
BUENOS AIRES,José C. Paz,Del Viso,6412010,- 0,241,- 0,- 0,- 0,- 0,- 0,- 0,241,
BUENOS AIRES,José C. Paz,José C Paz,6412010,"2,43","29,18",84,"12,22",482,3,- 0,108,"44,51",
BUENOS AIRES,José C. Paz,Tortuguitas,6412010,- 0,"1,56",- 0,- 0,- 0,- 0,- 0,- 0,"1,56",
BUENOS AIRES,Junín,Agustín Roca,6413010,- 0,- 0,- 0,89,- 0,- 0,- 0,210,299,
BUENOS AIRES,Junín,Agustina,6413020,- 0,- 0,- 0,8,- 0,- 0,- 0,- 0,8,
BUENOS AIRES,Junín,Balneario Laguna de Gómez,6413030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
BUENOS AIRES,Junín,Fortín Tiburcio,6413040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,69,69,
BUENOS AIRES,Junín,Junín,6413050,"3,1","18,15",87,"4,31",89,1,- 0,"7,69","33,44",
BUENOS AIRES,Junín,Laplacette,6413060,- 0,- 0,- 0,1,- 0,- 0,16,- 0,17,
BUENOS AIRES,Junín,Morse,6413070,- 0,57,- 0,254,- 0,- 0,- 0,117,428,
BUENOS AIRES,Junín,Saforcada,6413080,- 0,- 0,- 0,- 0,1,- 0,- 0,75,76,
BUENOS AIRES,La Costa,Las Toninas,6420010,435,"1,08",2,68,401,- 0,- 0,26,"2,01",
BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,6420020,"1,44","4,33",33,"9,05","1,04",- 0,- 0,1,"15,89",
BUENOS AIRES,La Costa,San Clemente del Tuyú,6420030,"1,97","3,55",5,743,"2,34",- 0,- 0,40,"8,65",
BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,6420040,"4,62","7,65",16,191,18,- 0,- 0,201,"12,7",
BUENOS AIRES,La Costa,Aguas Verdes,6420030,28,- 0,- 0,141,- 0,- 0,- 0,1,170,
BUENOS AIRES,La Costa,Lucila Del Mar,6420030,101,943,- 0,"1,47",205,- 0,- 0,1,"2,72",
BUENOS AIRES,La Matanza,20 De Junio,6427010,26,711,4,- 0,- 0,- 0,- 0,2,743,
BUENOS AIRES,La Matanza,Aldo Bonzi,6427010,3,"3,09",- 0,- 0,1,- 0,- 0,2,"3,09",
BUENOS AIRES,La Matanza,Ciudad Evita,6427010,351,"10,4",27,"3,17",31,- 0,- 0,108,"14,09",
BUENOS AIRES,La Matanza,Gonzalez Catán,6427010,119,"31,8",27,"15,04",33,8,- 0,"1,52","48,55",
BUENOS AIRES,La Matanza,Gregorio De Laferrere,6427010,88,"27,13",15,"19,58",29,- 0,- 0,"1,47","48,31",
BUENOS AIRES,La Matanza,Isidro Casanova,6427010,191,"21,92",34,"26,92",61,- 0,- 0,261,"49,39",
BUENOS AIRES,La Matanza,La Tablada,6427010,365,"15,82",2,6,7,- 0,- 0,972,"17,17",
BUENOS AIRES,La Matanza,Lomas Del Mirador,6427010,637,"13,12",11,4,13,- 0,- 0,66,"13,86",
BUENOS AIRES,La Matanza,Rafael Castillo,6427010,34,"14,56",10,"9,18",7,- 0,- 0,290,"24,07",
BUENOS AIRES,La Matanza,Ramos Mejía,6427010,818,"37,04",80,"7,82",95,2,- 0,20,"45,88",
BUENOS AIRES,La Matanza,San Justo,6427010,668,"25,23",101,"13,38",111,1,- 0,879,"40,37",
BUENOS AIRES,La Matanza,Tapiales,6427010,696,"3,78",27,"7,67",14,1,- 0,2,"12,19",
BUENOS AIRES,La Matanza,Villa  Eduardo Madero,6427010,194,"16,92",50,"11,9",76,- 0,- 0,174,"29,32",
BUENOS AIRES,La Matanza,Villa Luzuriaga,6427010,170,"17,42",1,30,1,- 0,- 0,115,"17,73",
BUENOS AIRES,La Matanza,Virrey Del Pino,6427010,"4,53","20,89",- 0,1,- 0,- 0,- 0,406,"26,82",
BUENOS AIRES,La Plata,Abasto,6441030,176,621,- 0,"4,19",- 0,- 0,- 0,5,"4,99",
BUENOS AIRES,La Plata,Angel Etcheverry,6441030,- 0,713,- 0,- 0,- 0,- 0,- 0,5,718,
BUENOS AIRES,La Plata,Arturo Segui,6441030,- 0,184,- 0,- 0,- 0,- 0,- 0,- 0,184,
BUENOS AIRES,La Plata,Barrio El Peligro,6441030,466,- 0,- 0,- 0,- 0,- 0,- 0,- 0,466,
BUENOS AIRES,La Plata,City Bell,6441030,- 0,"12,41",- 0,239,- 0,- 0,- 0,145,"12,79",
BUENOS AIRES,La Plata,colonia la plata,6441030,63,- 0,- 0,- 0,- 0,- 0,- 0,- 0,63,
BUENOS AIRES,La Plata,Ignacio Correas,6441020,- 0,- 0,- 0,- 0,2,- 0,- 0,46,48,
BUENOS AIRES,La Plata,Joaquin Gorina,6441030,- 0,887,- 0,132,- 0,- 0,- 0,- 0,"1,02",
BUENOS AIRES,La Plata,Jose Hernandez,6441030,- 0,30,- 0,20,- 0,- 0,- 0,- 0,50,
BUENOS AIRES,La Plata,Jose Melchor Romero,6441030,- 0,931,- 0,- 0,- 0,- 0,- 0,- 0,931,
BUENOS AIRES,La Plata,La Cumbre,6441030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,145,145,
BUENOS AIRES,La Plata,La Plata,6441030,"11,8","131,29",537,"39,49",805,9,- 0,"3,24","187,18",
BUENOS AIRES,La Plata,Lisandro Olmos,6441030,- 0,"2,67",- 0,- 0,- 0,- 0,- 0,- 0,"2,67",
BUENOS AIRES,La Plata,Los Hornos,6441030,- 0,"3,56",- 0,482,- 0,- 0,- 0,145,"4,19",
BUENOS AIRES,La Plata,Manuel B Gonnet,6441030,- 0,"12,33",- 0,318,- 0,- 0,- 0,- 0,"12,65",
BUENOS AIRES,La Plata,OTROS,Sin Datos,- 0,22,- 0,9,- 0,- 0,- 0,- 0,31,
BUENOS AIRES,La Plata,Ringuelet,6441030,- 0,"4,07",- 0,255,- 0,- 0,- 0,- 0,"4,32",
BUENOS AIRES,La Plata,Tolosa,6441030,- 0,"13,38",- 0,513,- 0,- 0,- 0,- 0,"13,89",
BUENOS AIRES,La Plata,Villa Elisa,6441030,- 0,"6,4",- 0,151,- 0,- 0,- 0,145,"6,7",
BUENOS AIRES,La Plata,Villa Elvira,6441030,- 0,"4,81",- 0,145,- 0,- 0,- 0,"1,07","6,02",
BUENOS AIRES,La Plata,ruta del sol,6441030,292,- 0,- 0,- 0,- 0,- 0,- 0,- 0,292,
BUENOS AIRES,La Plata,El Retiro,6441030,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
BUENOS AIRES,La Plata,Transradio,6441030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
BUENOS AIRES,La Plata,Arana,6441030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,129,129,
BUENOS AIRES,La Plata,Villa Garibaldi,6441030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,904,904,
BUENOS AIRES,La Plata,Villa Parque Sicardi,6441030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,"1,09","1,09",
BUENOS AIRES,La Plata,Barrio El Carmen Oeste,6441030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,145,145,
BUENOS AIRES,La Plata,Barrio Gambier,6441030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,145,145,
BUENOS AIRES,La Plata,Villa Montoro,6441030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,145,145,
BUENOS AIRES,Lanús,Gerli,6434010,42,"6,19",14,"6,11",3,- 0,- 0,- 0,"12,36",
BUENOS AIRES,Lanús,Lanús Este,6434010,551,"26,86",83,"26,68",82,1,- 0,315,"54,58",
BUENOS AIRES,Lanús,Lanús Oeste,6434010,- 0,"12,11",1,"14,75",- 0,- 0,- 0,364,"27,22",
BUENOS AIRES,Lanús,Monte Chingolo,6434010,73,"10,73",47,"15,99",71,- 0,- 0,- 0,"26,92",
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,6434010,65,"14,12",19,"5,15",19,- 0,- 0,344,"19,72",
BUENOS AIRES,Lanús,Valentín Alsina,6434010,192,"7,22",79,"12,12",91,- 0,- 0,3,"19,7",
BUENOS AIRES,Laprida,Laprida,6448010,- 0,22,- 0,"2,74",- 0,- 0,- 0,- 0,"2,76",
BUENOS AIRES,Laprida,Pueblo Nuevo,6448020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,8,
BUENOS AIRES,Laprida,Pueblo San Jorge,6448030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,117,117,
BUENOS AIRES,Las Flores,Las Flores,6455030,"1,8",- 0,- 0,"2,87",- 0,- 0,- 0,807,"5,48",
BUENOS AIRES,Las Flores,Coronel Boerr,6455010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
BUENOS AIRES,Las Flores,El Trigo,6455020,- 0,- 0,- 0,1,- 0,- 0,- 0,3,4,
BUENOS AIRES,Las Flores,Pardo,6455040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,6462010,2,- 0,- 0,- 0,2,- 0,- 0,2,6,
BUENOS AIRES,Leandro N. Alem,El Dorado,6462020,- 0,- 0,- 0,- 0,- 0,1,- 0,117,118,
BUENOS AIRES,Leandro N. Alem,Fortín Acha,6462030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,39,39,
BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),6462040,252,457,- 0,396,- 0,- 0,- 0,8,"1,11",
BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,6462050,- 0,185,- 0,- 0,- 0,- 0,- 0,64,249,
BUENOS AIRES,Leandro N. Alem,Vedia,6462060,941,- 0,- 0,15,573,1,- 0,"1,31","2,84",
BUENOS AIRES,Lincoln,Bayauca,6469020,- 0,- 0,- 0,- 0,1,- 0,- 0,43,44,
BUENOS AIRES,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),6469050,288,- 0,- 0,- 0,- 0,- 0,- 0,- 0,288,
BUENOS AIRES,Lincoln,El Triunfo,6469060,- 0,- 0,1,10,- 0,- 0,- 0,- 0,11,
BUENOS AIRES,Lincoln,Las Toscas,6469070,330,- 0,- 0,- 0,- 0,- 0,- 0,- 0,330,
BUENOS AIRES,Lincoln,Lincoln,6469080,813,"8,71",39,11,1,- 0,- 0,- 0,"9,58",
BUENOS AIRES,Lincoln,Pasteur,6469090,- 0,- 0,- 0,- 0,- 0,2,- 0,487,489,
BUENOS AIRES,Lincoln,Roberts,6469100,- 0,- 0,1,699,- 0,- 0,- 0,- 0,700,
BUENOS AIRES,Lincoln,Arenaza,6469010,- 0,- 0,- 0,293,- 0,- 0,- 0,- 0,293,
BUENOS AIRES,Lincoln,Carlos Salas,6469040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,123,123,
BUENOS AIRES,Lobería,Lobería,6476030,753,- 0,7,902,15,1,- 0,716,"2,39",
BUENOS AIRES,Lobería,San Manuel,6476050,- 0,- 0,- 0,322,- 0,- 0,- 0,177,499,
BUENOS AIRES,Lobería,Arenas Verdes,6476010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,11,
BUENOS AIRES,Lobería,Licenciado Matienzo,6476020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
BUENOS AIRES,Lobería,Pieres,6476040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
BUENOS AIRES,Lobería,Tamangueyú,6476060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,28,28,
BUENOS AIRES,Lobos,Antonio Carboni,6483010,4,- 0,1,122,156,- 0,- 0,101,384,
BUENOS AIRES,Lobos,Elvira,6483020,- 0,- 0,- 0,61,- 0,- 0,- 0,74,135,
BUENOS AIRES,Lobos,Lobos,6483040,730,5,10,"2,85",- 0,- 0,- 0,"1,51","5,11",
BUENOS AIRES,Lobos,Salvador María,6483050,87,- 0,- 0,446,- 0,- 0,- 0,265,798,
BUENOS AIRES,Lomas De Zamora,Banfield,6490010,302,"58,08",80,"9,73",180,1,- 0,- 0,"68,37",
BUENOS AIRES,Lomas De Zamora,Llavallol,6490010,136,"7,2",34,"7,04",36,- 0,- 0,2,"14,45",
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,6490010,550,"35,34",112,"11,64",300,2,- 0,"2,33","50,28",
BUENOS AIRES,Lomas De Zamora,Temperley,6490010,39,"25,51",19,"9,1",50,2,- 0,- 0,"34,72",
BUENOS AIRES,Lomas De Zamora,Turdera,6490010,38,"2,4",21,"6,29",1,- 0,- 0,- 0,"8,75",
BUENOS AIRES,Lomas De Zamora,Villa Centenario,6490010,- 0,45,- 0,165,- 0,- 0,- 0,300,510,
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,6490010,- 0,175,- 0,203,- 0,- 0,- 0,666,"1,04",
BUENOS AIRES,Luján,Barrio Las Casuarinas,6497060,- 0,- 0,- 0,115,- 0,- 0,- 0,25,140,
BUENOS AIRES,Luján,Carlos Keen,6497020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
BUENOS AIRES,Luján,Cortines,6497060,79,- 0,- 0,402,- 0,- 0,- 0,41,522,
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),6497060,450,1,- 0,"2,36",- 0,- 0,- 0,20,"3,83",
BUENOS AIRES,Luján,Lezica y Torrezuri,6497060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,38,38,
BUENOS AIRES,Luján,Luján,6497060,"2,44","12,79",37,"10,53",37,1,- 0,"2,03","27,87",
BUENOS AIRES,Luján,Olivera,6497070,- 0,- 0,- 0,5,- 0,- 0,- 0,42,47,
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060,306,- 0,4,- 0,- 0,- 0,- 0,49,359,
BUENOS AIRES,Luján,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,42,42,
BUENOS AIRES,Luján,Torres,6497090,148,- 0,- 0,- 0,- 0,- 0,- 0,21,169,
BUENOS AIRES,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020,- 0,544,- 0,409,- 0,- 0,- 0,- 0,953,
BUENOS AIRES,Magdalena,Magdalena,6505040,708,"2,98",1,- 0,- 0,- 0,437,3,"4,13",
BUENOS AIRES,Magdalena,Vieytes,6505060,- 0,- 0,- 0,28,- 0,- 0,- 0,84,112,
BUENOS AIRES,Magdalena,Atalaya,6505010,- 0,- 0,- 0,353,- 0,- 0,- 0,- 0,353,
BUENOS AIRES,Magdalena,Los Naranjos,6505030,- 0,- 0,- 0,46,- 0,- 0,- 0,- 0,46,
BUENOS AIRES,Magdalena,Roberto J. Payró,6505050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,32,32,
BUENOS AIRES,Maipú,Las Armas,6511010,99,- 0,- 0,- 0,- 0,- 0,- 0,54,153,
